,image_id,class_id,x_min,y_min,w,h
20297,4303,0,388.1,170.7,337.0,768.0
20298,4304,9,140.2,217.4,746.7,796.2
20299,4304,5,429.7,176.5,119.2,112.5
20300,4305,2,344.8,430.3,392.4,232.9
20301,4306,6,313.6,393.1,320.7,275.8
20302,4307,0,408.8,498.1,280.0,229.3
20303,4308,5,434.0,684.4,15.0,65.7
20304,4308,7,462.5,98.2,257.5,218.8
20305,4308,7,635.9,343.0,62.2,81.3
20306,4308,7,349.0,223.2,132.6,185.6
20307,4308,7,467.0,254.6,173.2,130.4
20308,4308,7,330.2,247.5,122.9,301.0
20309,4308,7,601.7,388.4,223.5,334.6
20310,4308,7,436.6,339.6,102.6,260.1
20311,4308,5,392.9,709.8,40.9,89.4
20312,4308,7,239.0,466.6,210.8,356.2
20313,4308,6,120.6,122.6,281.7,545.5
20314,4308,7,443.9,589.2,336.0,404.0
20315,4308,7,454.9,347.8,234.4,280.0
20316,4308,7,839.1,0.0,115.8,86.0
20317,4308,7,720.0,37.9,126.0,69.4
20318,4308,7,950.3,0.0,73.4,168.3
20319,4308,7,718.2,69.1,118.9,201.5
20320,4308,7,831.5,30.8,155.2,199.1
20321,4308,7,750.7,174.4,235.4,211.0
20322,4309,0,407.1,258.2,394.1,510.4
20323,4310,0,14.9,234.4,963.7,553.4
20324,4311,7,373.6,94.5,238.2,387.7
20325,4311,7,525.7,151.4,290.5,753.4
20326,4311,7,223.0,389.8,314.2,403.3
20327,4311,4,376.4,456.8,42.2,58.2
20328,4311,0,606.0,201.1,8.4,43.3
20329,4312,0,163.3,332.7,525.9,360.0
20330,4313,6,614.6,293.6,235.2,262.8
20331,4313,7,643.6,470.3,112.3,76.2
20332,4313,5,622.5,290.9,232.6,228.9
20333,4313,7,461.2,358.9,203.2,394.5
20334,4313,0,44.2,747.7,131.0,191.0
20335,4313,7,129.5,632.2,402.0,346.1
20336,4313,7,38.9,343.4,481.8,434.8
20337,4313,0,834.3,190.6,189.5,200.5
20338,4313,5,845.7,148.3,178.0,143.9
20339,4313,7,274.3,353.2,40.6,56.9
20340,4314,7,66.0,104.9,957.6,706.0
20341,4315,5,152.4,202.8,713.7,576.3
20342,4316,1,605.7,577.0,237.2,270.2
20343,4316,1,289.3,215.4,142.5,165.9
20344,4316,0,730.2,538.8,148.3,388.7
20345,4316,1,842.2,705.0,82.0,85.7
20346,4316,1,840.9,714.5,86.1,87.4
20347,4316,7,535.9,216.7,362.4,370.8
20348,4316,7,447.5,307.8,139.2,213.3
20349,4316,5,412.2,232.6,53.1,65.7
20350,4316,1,28.4,131.7,310.1,315.9
20351,4316,5,80.5,223.5,99.0,85.0
20352,4316,5,265.4,208.3,84.8,60.3
20353,4316,0,352.0,348.1,66.0,53.2
20354,4317,7,258.4,27.9,448.0,760.6
20355,4317,5,330.8,142.2,241.4,192.8
20356,4318,0,359.4,455.7,298.7,155.1
20357,4318,3,521.2,345.1,25.3,36.6
20358,4319,9,167.6,166.6,522.9,640.0
20359,4319,0,25.7,357.6,111.2,204.2
20360,4320,7,303.7,94.5,461.9,798.2
20361,4321,0,436.8,357.6,187.7,307.5
20362,4322,5,349.7,2.0,153.7,203.9
20363,4322,7,0.0,739.9,164.3,283.8
20364,4322,1,113.0,242.5,209.3,520.5
20365,4322,1,193.5,340.3,162.8,406.7
20366,4322,1,266.4,392.1,538.9,554.3
20367,4322,7,488.6,659.0,121.9,171.0
20368,4322,1,243.6,340.0,238.0,307.5
20369,4322,1,306.0,296.6,280.4,388.7
20370,4322,1,305.0,56.2,539.7,617.3
20371,4322,1,173.2,833.0,34.3,70.1
20372,4322,7,160.0,832.3,35.8,177.1
20373,4323,7,906.8,0.0,116.8,161.3
20374,4323,5,323.4,372.1,255.7,339.0
20375,4324,2,136.1,300.0,655.2,535.4
20376,4325,0,0.0,0.0,749.7,457.9
20377,4325,3,196.4,455.9,318.3,223.2
20378,4326,3,257.0,489.9,423.3,307.0
20379,4327,0,192.3,256.0,779.7,622.7
20380,4328,7,537.4,266.5,265.4,422.9
20381,4328,7,303.5,342.3,229.3,344.4
20382,4328,7,364.4,43.3,291.8,375.5
20383,4328,7,390.3,460.2,331.9,545.2
20384,4329,1,702.3,579.3,321.4,444.4
20385,4329,6,206.6,287.7,776.5,403.6
20386,4329,5,73.1,363.9,418.2,463.2
20387,4329,5,400.6,264.4,506.6,479.0
20388,4329,4,578.4,412.7,114.1,121.4
20389,4329,3,530.6,340.8,143.9,100.1
20390,4329,3,565.5,289.3,245.8,129.8
20391,4329,4,652.5,447.0,145.9,226.5
20392,4329,5,692.5,363.9,169.3,134.1
20393,4329,5,468.3,366.0,142.6,287.5
20394,4330,5,340.7,423.6,95.5,46.7
20395,4330,7,502.5,213.1,226.5,167.6
20396,4330,7,527.2,299.2,131.7,161.3
20397,4330,7,416.2,127.2,65.0,78.0
20398,4330,7,251.3,168.4,318.3,262.1
20399,4330,1,226.9,189.5,28.8,63.5
20400,4330,1,12.9,190.5,217.4,84.8
20401,4330,1,59.6,247.1,257.7,57.9
20402,4330,1,5.8,0.0,413.5,198.3
20403,4330,7,0.0,0.0,17.9,83.0
20404,4330,5,526.9,260.6,39.3,15.2
20405,4330,7,406.3,398.7,230.6,187.7
20406,4330,7,666.8,339.0,144.6,50.3
20407,4330,7,611.2,346.7,400.3,342.3
20408,4330,7,489.3,483.6,439.2,516.6
20409,4330,0,755.5,498.3,62.6,43.9
20410,4330,0,734.8,521.1,50.1,38.9
20411,4331,7,597.8,177.1,114.0,188.6
20412,4331,1,201.1,252.6,544.8,614.3
20413,4331,7,0.0,834.0,132.8,189.6
20414,4332,0,117.5,656.0,207.9,232.9
20415,4332,5,307.5,382.2,78.9,111.2
20416,4333,0,176.8,85.0,625.5,849.3
20417,4334,5,280.0,344.4,484.9,359.9
20418,4335,7,800.8,759.4,84.3,51.8
20419,4335,7,829.0,691.6,89.4,125.2
20420,4335,0,778.5,618.9,107.3,111.0
20421,4335,1,183.9,292.3,637.3,494.7
20422,4335,1,280.7,270.0,46.1,40.9
20423,4335,0,236.4,81.3,39.6,37.8
20424,4335,0,266.2,102.3,84.0,38.3
20425,4335,0,203.5,103.9,42.3,19.6
20426,4335,7,256.3,151.4,40.3,15.7
20427,4335,7,293.6,209.3,47.7,55.6
20428,4335,7,324.4,233.1,121.9,45.0
20429,4335,7,380.3,217.7,53.2,43.4
20430,4335,7,243.1,180.3,37.6,26.4
20431,4335,7,86.7,203.7,41.0,23.9
20432,4335,7,193.4,204.7,58.6,23.4
20433,4335,7,234.0,272.8,42.0,21.6
20434,4335,1,561.8,2.0,57.2,33.5
20435,4335,1,583.8,0.0,84.3,23.1
20436,4335,5,388.4,1009.8,74.2,14.0
20437,4335,0,985.4,752.5,38.3,63.2
20438,4336,6,644.8,607.5,312.9,389.1
20439,4336,1,493.2,636.3,53.8,76.5
20440,4336,1,361.1,532.7,102.9,124.3
20441,4336,6,88.9,308.1,114.8,79.2
20442,4336,6,25.9,344.7,162.0,134.1
20443,4336,6,64.8,308.1,103.9,84.7
20444,4336,7,76.2,610.5,128.8,207.6
20445,4336,1,246.9,394.2,94.7,152.0
20446,4336,1,303.5,431.1,155.2,176.1
20447,4336,1,179.0,262.4,169.9,182.2
20448,4336,1,298.4,449.0,26.9,50.5
20449,4336,1,360.6,187.3,237.2,177.8
20450,4336,1,294.9,342.0,89.1,119.5
20451,4336,1,334.2,310.2,27.7,51.8
20452,4336,1,430.5,236.7,136.4,137.8
20453,4336,1,309.1,344.0,121.4,193.0
20454,4336,7,387.8,540.8,111.2,178.5
20455,4336,1,407.9,231.6,356.1,587.9
20456,4336,7,385.8,683.3,112.8,105.0
20457,4336,7,140.2,406.0,176.5,243.8
20458,4336,7,261.8,538.4,131.6,169.7
20459,4336,7,227.6,596.3,68.8,101.6
20460,4336,7,197.1,627.8,96.3,152.4
20461,4336,7,225.0,683.0,173.2,194.7
20462,4337,5,628.8,644.7,36.1,36.9
20463,4337,5,513.5,304.8,173.2,334.6
20464,4337,5,270.7,563.5,304.8,228.2
20465,4337,1,279.9,384.7,33.5,61.6
20466,4337,7,657.0,0.0,56.4,55.2
20467,4338,7,40.1,237.7,911.7,537.4
20468,4339,9,322.0,255.3,547.8,710.4
20469,4339,8,193.0,358.3,99.6,225.2
20470,4339,8,518.3,43.7,169.7,138.5
20471,4340,9,232.4,658.6,218.2,339.0
20472,4340,9,144.3,253.0,362.7,502.9
20473,4340,9,496.3,181.2,455.9,591.9
20474,4341,3,316.2,265.1,420.8,629.5
20475,4342,7,211.6,264.1,492.4,269.7
20476,4342,1,832.0,666.9,191.7,101.3
20477,4343,0,276.1,69.8,312.9,742.6
20478,4344,0,523.5,305.3,262.1,194.3
20479,4344,7,421.2,235.4,245.8,187.7
20480,4345,1,0.0,0.0,1023.7,356.8
20481,4345,5,0.0,341.3,1023.7,612.1
20482,4346,7,168.3,222.2,639.3,486.3
20483,4347,0,206.6,323.8,424.0,456.4
20484,4348,2,366.7,465.0,365.7,234.4
20485,4349,1,442.9,354.0,407.0,121.7
20486,4349,1,342.7,288.5,134.4,32.5
20487,4349,1,125.3,390.1,637.3,248.6
20488,4349,1,152.4,425.7,619.0,191.7
20489,4349,1,192.0,431.7,649.5,233.4
20490,4349,1,246.5,392.1,600.4,129.0
20491,4350,1,377.5,387.6,271.7,238.0
20492,4350,1,494.2,374.0,128.6,84.9
20493,4350,3,433.8,394.0,79.1,54.7
20494,4350,1,428.1,432.0,70.8,28.9
20495,4350,3,447.1,445.8,62.2,43.1
20496,4351,0,95.2,350.2,297.0,181.1
20497,4352,4,59.3,212.8,890.6,251.7
20498,4352,4,6.4,618.9,971.9,216.4
20499,4353,5,560.5,158.1,98.0,37.2
20500,4353,5,549.1,188.6,258.0,204.2
20501,4353,5,519.9,193.0,197.8,707.0
20502,4354,7,319.1,462.4,438.7,258.1
20503,4355,4,323.7,146.5,305.1,522.9
20504,4356,1,528.9,439.6,216.4,168.4
20505,4357,3,217.4,302.4,764.2,537.1
20506,4358,2,276.3,290.0,427.3,430.0
20507,4359,1,166.3,355.6,715.5,254.0
20508,4359,1,302.7,382.7,581.1,73.9
20509,4359,1,152.0,310.1,622.1,96.8
20510,4360,5,379.0,173.3,313.8,123.1
20511,4360,5,281.5,472.2,462.8,196.7
20512,4360,5,259.3,266.0,518.8,332.2
20513,4360,5,585.2,239.1,209.2,220.9
20514,4360,5,456.3,239.1,151.4,223.8
20515,4360,5,222.5,206.4,251.6,256.9
20516,4360,1,942.2,284.0,39.1,17.1
20517,4361,5,251.7,410.4,476.4,290.1
20518,4362,0,202.9,250.9,642.3,694.5
20519,4363,0,61.0,170.9,861.1,602.2
20520,4364,3,720.5,32.8,61.0,61.3
20521,4364,7,410.4,83.0,454.3,634.9
20522,4364,1,773.3,68.4,124.7,154.8
20523,4364,7,591.5,27.1,149.8,164.6
20524,4364,7,615.1,161.9,44.4,22.0
20525,4364,1,661.3,131.7,34.5,47.1
20526,4364,0,272.3,781.9,190.5,216.7
20527,4364,0,423.6,843.2,25.7,37.2
20528,4364,5,0.0,457.8,103.1,518.4
20529,4364,0,574.5,736.2,36.8,27.1
20530,4365,4,317.0,444.7,381.3,552.4
20531,4365,4,6.4,394.9,368.1,611.6
20532,4365,5,940.7,633.7,83.0,292.8
20533,4365,1,829.3,707.8,194.4,315.9
20534,4366,7,82.6,65.0,785.6,757.6
20535,4367,2,346.9,403.6,305.3,273.9
20536,4367,1,0.0,0.0,420.1,448.0
20537,4368,7,446.0,559.1,230.1,381.6
20538,4368,7,606.5,147.6,400.8,644.7
20539,4368,7,263.1,155.4,388.1,753.4
20540,4368,7,451.0,172.0,197.3,194.0
20541,4368,7,603.4,346.1,86.6,69.8
20542,4368,7,529.0,268.2,104.4,140.5
20543,4369,0,512.6,632.2,94.8,33.6
20544,4369,2,320.9,344.2,354.4,301.8
20545,4369,0,892.7,452.4,93.3,57.8
20546,4369,0,840.3,424.9,132.7,36.9
20547,4370,3,320.8,296.3,423.1,354.5
20548,4371,5,397.5,242.0,269.2,622.7
20549,4372,5,455.1,0.0,568.6,507.4
20550,4372,7,47.7,254.0,873.0,667.2
20551,4373,0,107.3,279.4,776.0,289.8
20552,4374,9,263.8,243.0,353.1,511.4
20553,4374,9,354.4,284.4,521.1,648.3
20554,4375,5,34.9,214.1,379.9,186.2
20555,4375,7,445.3,392.4,537.4,529.5
20556,4375,3,772.1,563.8,193.4,304.5
20557,4375,3,597.3,493.2,183.9,369.8
20558,4375,3,704.3,400.8,181.8,301.0
20559,4375,3,518.1,411.9,186.6,307.6
20560,4375,0,413.5,286.2,136.8,27.7
20561,4376,0,708.1,221.7,251.6,185.7
20562,4376,5,547.2,383.0,190.3,115.6
20563,4376,3,466.3,420.8,249.2,121.1
20564,4376,0,634.6,354.3,64.3,25.7
20565,4376,0,453.8,265.4,48.4,27.7
20566,4376,0,60.3,480.8,57.9,252.7
20567,4377,3,350.1,301.5,175.1,337.8
20568,4378,2,130.0,319.7,750.7,390.3
20569,4378,7,852.0,842.7,154.8,181.1
20570,4379,6,292.6,593.8,391.8,133.3
20571,4379,6,265.5,323.8,470.3,297.7
20572,4379,0,339.0,325.8,170.3,109.7
20573,4379,0,505.6,322.5,178.1,125.7
20574,4379,0,357.9,301.5,182.5,133.1
20575,4380,0,220.4,406.7,684.4,436.5
20576,4381,1,671.7,349.5,170.7,144.3
20577,4381,0,108.7,171.0,413.2,669.8
20578,4382,0,793.7,0.0,229.9,212.6
20579,4382,0,114.1,55.9,872.0,812.2
20580,4383,8,384.8,109.7,261.1,112.1
20581,4384,7,217.1,168.6,703.0,740.9
20582,4385,1,70.4,292.3,831.3,466.8
20583,4385,0,119.5,299.4,594.3,142.0
20584,4385,1,237.4,227.8,410.4,113.0
20585,4385,0,264.1,241.5,86.7,89.9
20586,4386,0,259.8,0.0,253.6,170.7
20587,4386,7,0.0,26.7,151.8,479.7
20588,4386,7,0.0,77.6,64.0,96.0
20589,4386,7,16.7,36.4,60.2,83.6
20590,4386,7,31.8,228.7,85.3,138.4
20591,4386,0,200.2,65.8,38.9,39.1
20592,4386,1,342.9,468.7,96.2,102.5
20593,4386,7,107.6,130.4,277.3,434.4
20594,4386,7,184.0,209.5,99.8,123.3
20595,4386,7,202.7,77.9,54.7,115.3
20596,4386,7,127.3,59.0,82.7,119.4
20597,4386,7,170.7,0.0,116.9,162.7
20598,4386,7,931.8,0.0,92.0,259.6
20599,4386,1,791.6,92.1,135.1,228.4
20600,4386,0,829.1,121.2,111.8,129.5
20601,4386,1,826.7,238.5,197.1,785.2
20602,4386,1,391.1,216.3,540.9,433.8
20603,4386,1,489.1,177.5,176.9,213.0
20604,4386,1,508.9,242.4,300.9,163.0
20605,4386,0,451.3,120.6,68.2,316.7
20606,4386,0,636.2,401.8,56.4,150.2
20607,4386,1,438.7,330.1,323.8,454.5
20608,4387,1,376.9,681.1,327.4,236.2
20609,4387,7,246.9,820.8,111.1,202.9
20610,4387,0,0.0,930.0,285.1,93.7
20611,4387,7,148.7,226.0,473.7,248.6
20612,4387,1,577.0,38.6,222.8,273.5
20613,4387,1,750.7,0.0,272.9,535.4
20614,4387,1,0.0,0.0,157.8,211.8
20615,4387,1,0.0,147.8,59.3,145.3
20616,4387,0,0.0,393.1,1023.7,280.6
20617,4387,1,419.2,703.0,604.4,320.8
20618,4388,0,314.6,214.9,285.8,149.8
20619,4388,0,0.0,344.4,303.7,258.0
20620,4388,0,268.9,290.5,515.7,313.7
20621,4389,5,377.2,358.1,222.5,238.7
20622,4389,2,592.6,382.2,385.7,320.3
20623,4389,1,585.5,386.5,350.5,224.3
20624,4390,0,270.1,331.6,382.8,247.0
20625,4390,7,580.9,527.4,101.4,105.1
20626,4391,1,90.2,367.4,878.7,512.3
20627,4391,3,260.1,309.5,588.7,403.3
20628,4391,3,87.6,386.7,159.5,466.3
20629,4392,3,451.8,224.8,243.3,420.9
20630,4393,7,400.3,325.6,245.8,202.7
20631,4393,1,261.4,346.4,156.4,134.3
20632,4393,7,529.6,348.2,400.3,337.5
20633,4393,7,224.2,393.1,346.1,386.5
20634,4393,7,591.6,421.8,103.3,30.2
20635,4394,7,441.1,468.6,216.9,201.0
20636,4395,0,369.8,93.1,212.6,822.5
20637,4396,7,0.0,436.8,58.2,292.2
20638,4396,1,745.7,420.9,125.0,143.6
20639,4396,1,813.5,250.2,48.5,172.7
20640,4396,1,795.9,264.5,49.3,164.6
20641,4396,1,692.8,284.8,128.3,168.3
20642,4396,1,603.2,400.6,202.4,233.7
20643,4396,1,562.0,420.9,64.3,54.9
20644,4396,1,626.3,445.3,120.4,139.2
20645,4396,7,497.3,449.4,283.2,445.3
20646,4396,7,0.0,614.9,253.7,408.7
20647,4396,1,289.3,929.9,120.9,57.9
20648,4396,1,265.9,760.2,249.1,182.2
20649,4396,1,203.2,720.9,298.2,110.1
20650,4396,1,501.8,601.7,19.3,162.5
20651,4396,1,198.3,659.6,271.5,84.3
20652,4396,1,381.7,600.0,127.2,143.2
20653,4396,1,491.2,460.2,92.4,70.8
20654,4396,6,610.3,162.9,207.2,223.5
20655,4396,1,605.2,328.1,153.4,151.0
20656,4396,6,602.2,89.7,145.3,201.8
20657,4396,1,504.4,183.2,101.1,249.2
20658,4396,1,373.6,41.3,148.6,216.0
20659,4396,7,257.0,241.4,319.5,278.0
20660,4396,7,162.8,364.7,342.9,373.2
20661,4396,0,365.2,821.5,56.9,111.1
20662,4396,0,753.5,350.1,61.2,51.5
20663,4397,0,273.3,440.4,437.8,309.8
20664,4398,7,628.8,193.0,109.0,182.5
20665,4398,7,176.5,428.0,351.2,366.7
20666,4398,7,386.0,114.1,253.2,503.2
20667,4398,2,215.6,551.6,58.4,61.6
20668,4398,5,205.7,611.9,55.4,30.8
20669,4398,7,514.3,342.7,322.8,549.6
20670,4398,1,571.7,137.8,36.3,59.3
20671,4399,7,0.0,0.0,248.6,438.2
20672,4399,7,167.4,37.6,484.3,986.1
20673,4399,7,0.0,417.2,200.1,463.9
20674,4399,5,0.0,801.5,498.3,222.1
20675,4399,1,425.9,0.0,597.8,511.0
20676,4399,5,52.3,326.8,863.2,489.0
20677,4399,7,850.5,0.0,173.2,233.0
20678,4399,7,990.7,466.3,33.0,176.1
20679,4400,0,332.9,349.2,421.9,324.1
20680,4401,3,460.4,424.3,236.2,119.9
20681,4402,5,511.0,124.7,312.9,737.8
20682,4403,6,463.2,450.8,391.1,166.6
20683,4404,6,320.3,533.6,342.3,225.0
20684,4405,7,236.9,324.4,482.2,615.1
20685,4406,5,197.1,297.4,412.8,281.4
20686,4407,0,435.3,383.0,237.5,375.5
20687,4408,1,267.4,93.5,506.4,846.2
20688,4409,7,362.9,447.5,305.0,233.9
20689,4410,0,941.3,272.9,82.4,190.4
20690,4410,7,181.9,584.4,80.3,117.3
20691,4410,7,656.0,538.9,367.7,183.1
20692,4410,7,144.6,152.4,324.7,352.0
20693,4410,1,96.0,653.8,113.5,46.9
20694,4410,7,740.7,200.4,283.0,340.7
20695,4410,7,204.4,131.1,578.1,609.3
20696,4410,7,523.3,137.6,41.8,39.6
20697,4410,9,131.9,592.7,68.1,42.7
20698,4410,1,78.8,625.8,128.3,69.6
20699,4411,1,198.1,98.9,617.4,843.5
20700,4412,5,47.7,97.6,838.5,737.6
20701,4412,4,342.5,582.7,135.4,58.2
20702,4412,4,361.8,634.0,201.5,100.0
20703,4412,4,401.8,522.9,38.5,17.3
20704,4412,4,221.6,325.3,197.6,186.2
20705,4412,4,465.8,269.6,69.0,117.8
20706,4412,4,313.8,297.8,130.7,177.3
20707,4412,4,427.6,350.7,127.4,118.4
20708,4412,4,414.8,382.9,80.0,148.4
20709,4412,4,541.6,412.2,77.6,47.3
20710,4412,4,306.4,570.2,232.6,101.8
20711,4412,4,501.9,286.0,99.9,135.3
20712,4412,4,269.0,494.9,144.3,100.9
20713,4412,4,299.3,631.3,126.2,49.6
20714,4412,4,379.3,663.1,190.8,70.2
20715,4412,4,353.2,534.0,98.1,54.2
20716,4412,4,702.5,627.6,102.5,36.0
20717,4412,5,440.0,450.9,246.2,184.2
20718,4412,3,559.1,526.2,299.0,162.7
20719,4412,5,43.6,170.4,72.6,26.2
20720,4412,0,0.0,261.8,291.6,762.0
20721,4413,7,353.3,465.9,566.6,496.4
20722,4413,7,414.2,0.0,445.5,568.6
20723,4414,1,107.0,72.1,722.3,880.5
20724,4415,0,352.0,453.7,370.1,327.2
20725,4416,5,401.3,317.2,194.7,377.1
20726,4417,1,529.6,529.3,346.1,79.2
20727,4417,0,136.8,332.2,262.1,263.1
20728,4418,7,282.4,326.3,602.1,602.2
20729,4418,6,422.9,203.7,348.4,166.3
20730,4418,6,292.6,345.4,561.8,582.9
20731,4418,0,289.9,185.1,320.3,675.6
20732,4419,0,307.0,236.4,517.1,633.9
20733,4420,0,112.2,311.7,207.8,160.9
20734,4420,1,824.4,530.7,199.3,178.4
20735,4420,5,684.2,202.7,234.7,197.0
20736,4420,5,549.8,341.3,334.0,291.6
20737,4420,1,700.2,259.3,115.1,135.7
20738,4420,0,632.4,246.8,47.1,109.6
20739,4421,6,342.6,516.1,394.4,446.6
20740,4421,7,186.9,574.3,164.8,326.4
20741,4421,7,197.8,0.0,502.1,760.2
20742,4421,5,551.4,735.8,92.7,51.8
20743,4421,0,718.5,898.4,91.2,125.3
20744,4421,7,535.9,627.8,118.1,138.5
20745,4421,0,590.2,640.0,21.8,74.5
20746,4421,1,557.2,736.5,87.4,94.5
20747,4422,0,401.9,283.9,265.8,513.8
20748,4423,0,143.6,371.3,369.8,94.5
20749,4423,0,0.0,328.9,306.8,135.9
20750,4423,7,473.4,243.0,336.9,307.8
20751,4423,7,569.6,407.6,409.7,355.0
20752,4423,7,104.3,394.9,443.3,322.3
20753,4423,1,122.6,553.1,58.2,44.7
20754,4424,3,385.7,402.0,400.9,522.9
20755,4425,5,194.7,466.8,282.4,240.3
20756,4425,1,16.6,236.2,496.8,379.9
20757,4425,9,670.5,302.5,352.5,436.8
20758,4425,7,464.6,490.7,286.1,288.5
20759,4426,5,204.1,469.3,391.5,103.5
20760,4427,0,417.5,307.5,264.4,382.3
20761,4428,4,579.7,358.1,196.1,295.9
20762,4428,4,777.1,382.7,214.3,259.3
20763,4428,4,717.5,420.3,260.1,448.0
20764,4428,4,965.4,525.0,58.2,94.2
20765,4428,4,470.0,392.1,228.2,422.3
20766,4428,4,901.1,593.0,122.6,383.2
20767,4428,4,586.2,656.3,321.0,285.2
20768,4428,4,310.9,429.2,310.9,508.2
20769,4428,4,44.7,492.4,430.1,531.3
20770,4428,4,446.3,884.1,522.5,139.7
20771,4428,4,975.2,842.7,48.4,181.1
20772,4429,7,1.7,145.3,1022.0,724.6
20773,4430,0,259.7,525.7,498.5,328.9
20774,4430,7,229.9,491.2,560.4,366.5
20775,4431,3,725.6,615.3,145.5,153.1
20776,4431,0,573.5,678.6,152.4,119.2
20777,4431,5,788.8,355.6,54.3,271.2
20778,4431,7,333.7,318.3,498.5,398.6
20779,4431,5,367.7,664.7,358.9,314.9
20780,4432,7,997.9,236.4,25.7,107.4
20781,4432,0,798.5,279.1,76.2,69.6
20782,4432,0,878.7,333.7,73.8,55.1
20783,4432,0,678.3,339.6,78.2,49.5
20784,4432,0,682.3,388.1,53.5,40.4
20785,4432,2,715.2,365.5,96.5,71.1
20786,4432,0,673.9,427.9,63.0,36.3
20787,4432,0,555.0,384.5,112.8,74.2
20788,4432,1,422.3,426.7,431.7,319.5
20789,4432,0,520.1,464.5,50.1,29.0
20790,4432,7,497.1,455.4,28.8,46.5
20791,4432,7,459.5,458.4,38.3,61.7
20792,4432,6,289.2,547.3,189.3,137.1
20793,4432,0,426.0,617.1,55.9,64.8
20794,4432,0,202.8,588.2,129.0,16.3
20795,4432,0,192.3,627.6,56.9,58.7
20796,4432,0,42.7,632.4,29.8,58.9
20797,4432,0,313.9,763.4,87.7,58.2
20798,4432,7,524.5,737.0,163.9,49.0
20799,4432,0,712.8,675.0,75.9,40.4
20800,4432,0,800.8,733.7,64.0,70.9
20801,4432,7,844.5,603.2,44.4,78.5
20802,4432,1,846.6,555.4,122.6,113.8
20803,4433,2,301.7,409.1,336.9,390.9
20804,4434,2,308.8,507.7,239.7,136.6
20805,4435,0,507.6,788.6,102.3,52.8
20806,4435,0,0.0,395.2,161.9,51.6
20807,4435,2,289.5,515.8,352.5,283.2
20808,4436,0,169.7,424.6,682.3,434.3
20809,4437,7,181.8,104.1,39.3,113.5
20810,4437,7,194.0,97.0,288.5,168.4
20811,4437,7,388.4,0.0,427.0,370.5
20812,4437,6,180.8,168.6,250.9,225.8
20813,4437,7,0.0,0.0,197.1,703.5
20814,4437,0,226.2,208.3,205.5,94.0
20815,4437,7,0.0,220.2,366.1,482.0
20816,4437,7,808.6,114.5,214.7,269.5
20817,4437,0,238.1,446.7,366.4,310.9
20818,4437,1,256.7,474.9,237.0,50.5
20819,4437,7,478.8,482.5,83.0,58.4
20820,4437,1,252.3,469.8,229.6,99.0
20821,4437,7,338.6,653.7,239.7,161.3
20822,4437,1,165.9,714.2,195.7,92.2
20823,4437,1,968.5,725.8,55.2,33.3
20824,4437,7,562.5,505.4,452.1,492.2
20825,4438,2,234.0,237.7,430.4,419.6
20826,4439,5,30.1,523.7,390.8,180.8
20827,4439,0,849.3,538.2,97.5,89.9
20828,4439,0,670.1,349.7,189.0,119.6
20829,4440,1,440.1,245.2,498.0,778.5
20830,4440,7,133.6,56.6,321.5,748.7
20831,4440,7,483.8,184.9,80.0,125.3
20832,4440,7,495.0,178.1,227.8,355.2
20833,4440,7,440.9,269.2,259.0,246.9
20834,4440,1,498.8,453.4,164.8,186.9
20835,4440,1,494.2,764.6,86.9,87.0
20836,4441,9,569.6,212.4,182.4,374.8
20837,4441,1,219.1,471.4,333.6,231.4
20838,4441,1,416.4,536.6,104.2,62.2
20839,4441,1,213.8,388.4,88.4,213.3
20840,4441,1,453.3,440.0,24.9,36.1
20841,4441,1,273.1,298.7,200.9,189.6
20842,4441,1,278.7,405.0,149.1,139.3
20843,4441,1,404.9,473.2,134.2,64.9
20844,4441,1,351.6,337.8,104.0,154.4
20845,4441,1,424.7,217.5,162.7,150.8
20846,4441,1,424.0,251.0,138.7,112.9
20847,4441,1,465.6,259.9,196.7,254.2
20848,4441,1,561.6,282.1,55.1,71.4
20849,4441,1,528.7,297.8,24.4,62.8
20850,4441,1,529.6,335.1,18.2,30.2
20851,4441,1,498.9,268.4,36.7,117.0
20852,4442,3,269.2,153.6,338.3,674.6
20853,4442,3,591.7,123.6,287.1,653.2
20854,4443,1,816.8,446.7,206.9,266.9
20855,4443,1,970.8,464.0,52.8,58.7
20856,4443,7,753.8,662.6,269.9,361.1
20857,4443,0,502.9,423.4,50.8,22.9
20858,4443,4,625.1,390.6,34.2,38.6
20859,4443,3,414.5,377.9,81.9,76.4
20860,4443,5,410.1,340.1,33.5,42.4
20861,4443,4,486.9,364.4,150.3,79.5
20862,4443,5,435.8,308.1,84.0,94.2
20863,4443,5,506.2,296.4,105.3,49.8
20864,4443,0,477.8,502.1,99.2,46.2
20865,4443,4,629.5,475.7,54.5,61.7
20866,4443,5,457.8,427.4,57.9,13.2
20867,4443,5,561.4,320.0,86.7,81.0
20868,4443,3,451.0,434.5,220.8,78.2
20869,4443,5,442.6,448.0,46.1,49.5
20870,4443,4,608.5,423.1,71.4,56.6
20871,4443,5,551.3,405.6,77.5,86.6
20872,4443,5,567.5,487.1,65.7,64.5
20873,4444,1,646.4,433.8,184.6,192.5
20874,4444,7,674.5,434.8,151.7,164.8
20875,4444,0,223.8,609.8,436.1,225.3
20876,4444,1,386.4,232.9,458.8,492.4
20877,4444,1,36.6,332.2,522.8,485.3
20878,4444,0,456.8,717.5,35.2,54.9
